Tipo Titulo,Vencimento do Titulo,Data Venda,PU,Quantidade,Valor
Tesouro Selic,18/03/2009,06/02/2006,"2614,129938","98,2","256707,55"
Tesouro Selic,17/03/2010,06/02/2006,"2610,159797",99,"258405,81"
Tesouro Selic,17/03/2010,07/02/2006,"2611,819904","125,6","328044,57"
Tesouro Selic,18/03/2009,07/02/2006,"2615,790009","207,2","541991,68"
Tesouro Selic,18/03/2009,06/03/2006,"2646,529886","193,4","511838,87"
Tesouro Selic,17/03/2010,06/03/2006,"2645,469918","49,2","130157,11"
Tesouro Selic,18/03/2009,23/09/2005,"2428,969751","72,4","175857,4"
Tesouro Selic,18/06/2008,23/09/2005,"2440,480281","42,6","103964,45"
Tesouro Selic,18/06/2008,18/07/2005,"2359,15",288,"679435,2"
Tesouro Selic,18/03/2009,08/08/2005,"2373,080007","254,6","604186,16"
Tesouro Selic,18/06/2008,08/08/2005,"2383,55","101,8","242645,39"
Tesouro Selic,18/03/2009,09/08/2005,"2374,809966","119,4","283552,3"
Tesouro Selic,18/06/2008,09/08/2005,"2385,280058","102,8","245206,78"
Tesouro Selic,18/03/2009,26/09/2005,"2430,720195","122,8","298492,43"
Tesouro Selic,18/06/2008,26/09/2005,"2442,229792","38,6","94270,06"
Tesouro Selic,18/01/2006,25/10/2004,"2093,759968","64,2","134419,38"
Tesouro Selic,17/01/2007,25/10/2004,"2084,509827","197,4","411482,23"
Tesouro Selic,18/01/2006,26/10/2004,"2095,059226","33,6","70393,98"
Tesouro Selic,17/01/2007,26/10/2004,"2086,280136",146,"304596,89"
Tesouro Selic,17/01/2007,27/10/2004,"2087,119662","71,2","148602,91"
Tesouro Selic,18/01/2006,27/10/2004,"2096,35989","109,2","228922,49"
Tesouro Selic,18/01/2006,21/12/2004,"2146,969753","48,6","104342,72"
Tesouro Selic,17/01/2007,21/12/2004,"2138,290031","127,4","272418,14"
Tesouro Selic,17/01/2007,22/12/2004,"2139,7","142,4","304693,28"
Tesouro Selic,18/01/2006,22/12/2004,"2148,609714",175,"376006,69"
Tesouro Selic,18/03/2009,20/01/2006,"2591,969989","561,8","1456168,73"
Tesouro Selic,17/03/2010,20/01/2006,"2585,660012","490,4","1268007,66"
Tesouro Selic,18/03/2009,23/01/2006,"2595,229985","277,8","720954,88"
Tesouro Selic,17/03/2010,23/01/2006,"2588,359882","238,8","618100,33"
Tesouro Selic,18/03/2009,24/11/2005,"2507,329968","128,8","322944,09"
Tesouro Selic,17/03/2010,24/11/2005,"2485,990014","141,2","351021,78"
Tesouro Selic,18/03/2009,07/03/2006,"2648,2","69,6","184314,72"
Tesouro Selic,17/03/2010,07/03/2006,"2647,140225","53,2","140827,85"
Tesouro Selic,18/03/2009,08/12/2005,"2532,75","132,6","335842,65"
Tesouro Selic,17/03/2010,08/12/2005,"2515,919948","154,4","388458,03"
Tesouro Selic,18/03/2009,09/12/2005,"2536,10957","51,2","129848,8"
Tesouro Selic,17/03/2010,09/12/2005,"2517,65","264,4","665666,66"
Tesouro Selic,18/03/2009,21/07/2005,"2352,45995","120,6","283706,66"
Tesouro Selic,18/03/2009,12/08/2005,"2379,159459",74,"176057,79"
Tesouro Selic,18/06/2008,12/08/2005,"2390,470013","144,4","345183,86"
Tesouro Selic,18/03/2009,15/08/2005,"2380,889906","64,4","153329,3"
Tesouro Selic,18/06/2008,15/08/2005,"2392,21",130,"310987,3"
Tesouro Selic,18/03/2009,30/09/2005,"2437,740185",54,"131637,96"
Tesouro Selic,18/06/2008,30/09/2005,"2449,25",95,"232678,75"
Tesouro Selic,17/01/2007,24/01/2005,"2176,279913","208,6","453971,98"
Tesouro Selic,18/01/2006,24/01/2005,"2181,41983",118,"257407,53"
Tesouro Selic,17/01/2007,25/01/2005,"2177,740025","159,4","347131,75"
Tesouro Selic,18/01/2006,25/01/2005,"2182,880168","47,4","103468,51"
Tesouro Selic,17/01/2007,26/01/2005,"2179,20998","207,4","451968,14"
Tesouro Selic,18/01/2006,26/01/2005,"2184,340397","30,2","65967,07"
Tesouro Selic,16/02/2005,02/08/2004,"2027,709745","23,6","47853,94"
Tesouro Selic,18/01/2006,03/08/2004,"2024,75","4,6","9313,85"
Tesouro Selic,17/01/2007,03/08/2004,"2015,569631","32,6","65707,56"
Tesouro Selic,16/02/2005,03/08/2004,"2028,9","12,8","25969,92"
Tesouro Selic,17/01/2007,04/08/2004,"2016,759878","65,8","132702,79"
Tesouro Selic,16/02/2005,04/08/2004,"2030,080612","19,6","39789,57"
Tesouro Selic,18/03/2009,15/12/2005,"2545,480379","15,8","40218,58"
Tesouro Selic,17/03/2010,15/12/2005,"2528,8",170,429896
Tesouro Selic,18/03/2009,24/01/2006,"2596,880236","160,4","416539,58"
Tesouro Selic,17/03/2010,24/01/2006,"2591,069885",174,"450846,15"
Tesouro Selic,18/03/2009,25/01/2006,"2599,329987","162,4","422131,18"
Tesouro Selic,17/03/2010,25/01/2006,"2593,779971","214,2","555587,66"
Tesouro Selic,18/03/2009,25/11/2005,"2509,04004","146,6","367825,26"
Tesouro Selic,17/03/2010,25/11/2005,"2487,7",133,"330864,1"
Tesouro Selic,18/03/2009,28/11/2005,"2511,580117",85,"213484,3"
Tesouro Selic,18/03/2009,22/12/2005,"2553,91",102,"260498,82"
Tesouro Selic,17/03/2010,22/12/2005,"2539,37983","200,8","509907,46"
Tesouro Selic,18/03/2009,23/12/2005,"2556,430208",48,"122708,64"
Tesouro Selic,17/03/2010,23/12/2005,"2543,209961",258,"656148,16"
Tesouro Selic,17/03/2010,08/02/2006,"2613,469853","245,8","642390,88"
Tesouro Selic,18/03/2009,08/02/2006,"2618,25","99,4","260254,05"
Tesouro Selic,18/03/2009,27/07/2005,"2359,309634","142,2","335493,82"
Tesouro Selic,18/06/2008,27/07/2005,"2371,120033","60,4","143215,64"
Tesouro Selic,18/06/2008,28/07/2005,"2372,840055","322,8","765952,76"
Tesouro Selic,18/03/2009,04/10/2005,"2441,25","236,4","577111,5"
Tesouro Selic,18/06/2008,04/10/2005,"2453,419808",209,"512764,73"
Tesouro Selic,18/03/2009,05/10/2005,"2443,009829","246,2","601469,01"
Tesouro Selic,18/06/2008,05/10/2005,"2455,180095","189,4","465011,1"
Tesouro Selic,18/03/2009,27/10/2005,"2469,29014","85,2","210383,51"
Tesouro Selic,18/06/2008,27/10/2005,"2482,75","16,4","40717,1"
Tesouro Selic,18/01/2006,04/08/2004,"2025,65","5,4","10938,51"
Tesouro Selic,18/01/2006,28/10/2004,"2265,902133","117,2","265563,72"
Tesouro Selic,17/01/2007,28/10/2004,"2359,58011","72,4","170833,59"
Tesouro Selic,18/01/2006,29/10/2004,"2098,969836","110,4","231726,26"
Tesouro Selic,17/01/2007,29/10/2004,"2089,740073","191,4","399976,24"
Tesouro Selic,17/01/2007,23/12/2004,"2141,540138",362,"775237,52"
Tesouro Selic,18/01/2006,23/12/2004,"2150,009701","53,6","115240,51"
Tesouro Selic,18/01/2006,27/12/2004,"2151,875269","111,2","239288,52"
Tesouro Selic,17/01/2007,27/12/2004,"2143,287265","95,8","205326,91"
Tesouro Selic,17/03/2010,28/11/2005,"2489,41995","240,6","598954,43"
Tesouro Selic,18/03/2009,26/01/2006,"2600,969722",36,"93634,9"
Tesouro Selic,17/03/2010,26/01/2006,"2595,420163",61,"158320,62"
Tesouro Selic,17/03/2010,16/02/2006,"2626,640196","91,8","241125,56"
Tesouro Selic,18/03/2009,16/02/2006,"2629,029913","185,2","486896,33"
Tesouro Selic,18/03/2009,22/02/2006,"2635,690212",47,"123877,43"
Tesouro Selic,17/03/2010,22/02/2006,"2634,369871","62,4","164384,67"
Tesouro Selic,18/03/2009,12/12/2005,"2539,479981","109,4","277819,1"
Tesouro Selic,17/03/2010,12/12/2005,"2520,430016","121,6","306484,28"
Tesouro Selic,18/03/2009,13/12/2005,"2540,38005",198,"502995,24"
Tesouro Selic,18/03/2009,27/09/2005,"2432,469523",63,"153245,57"
Tesouro Selic,18/06/2008,27/09/2005,"2443,980357","33,6","82117,73"
Tesouro Selic,18/03/2009,18/07/2005,"2346,4801","158,8","372621,03"
Tesouro Selic,18/06/2008,19/07/2005,"2360,85","90,2","212948,67"
Tesouro Selic,18/03/2009,19/07/2005,"2348,190193","72,4","170008,96"
Tesouro Selic,18/03/2009,10/08/2005,"2375,690378",132,"313591,12"
Tesouro Selic,18/06/2008,10/08/2005,"2387,009722","86,4","206237,63"
Tesouro Selic,18/06/2008,11/08/2005,"2388,740072","109,8","262283,65"
Tesouro Selic,18/01/2006,20/08/2004,"2039,76",6,"12238,56"
Tesouro Selic,17/01/2007,20/08/2004,"2030,729411","13,6","27617,91"
Tesouro Selic,16/02/2005,20/08/2004,"2044,35909","17,6","35980,71"
Tesouro Selic,18/01/2006,23/08/2004,"2041,25",8,16330
Tesouro Selic,17/01/2007,23/08/2004,"2031,94037",27,"54862,38"
Tesouro Selic,16/02/2005,23/08/2004,"2045,559615","5,2","10636,9"
Tesouro Selic,17/01/2007,05/08/2004,"2017,959868","45,6","92018,96"
Tesouro Selic,16/02/2005,05/08/2004,"2031,259936","63,4","128781,87"
Tesouro Selic,18/01/2006,05/08/2004,"2026,840116","17,2","34861,64"
Tesouro Selic,18/03/2009,17/02/2006,"2630,690277","28,8","75763,87"
Tesouro Selic,17/03/2010,17/02/2006,"2629,37",79,"207720,23"
Tesouro Selic,17/03/2010,29/11/2005,"2492,190248","56,4","140559,52"
Tesouro Selic,18/03/2009,29/11/2005,"2513,290306","39,2","98520,97"
Tesouro Selic,18/03/2009,30/11/2005,"2515,83011","144,8","364292,19"
Tesouro Selic,17/03/2010,30/11/2005,"2496,489054","40,2","100358,85"
Tesouro Selic,18/03/2009,27/01/2006,"2602,619981","108,6","282644,52"
Tesouro Selic,17/03/2010,27/01/2006,"2597,070263","128,8","334502,64"
Tesouro Selic,17/03/2010,13/12/2005,"2524,289876","96,8","244351,25"
Tesouro Selic,18/03/2009,26/12/2005,"2558,11987","200,8","513670,46"
Tesouro Selic,17/03/2010,26/12/2005,"2545,969794","77,8","198076,44"
Tesouro Selic,18/03/2009,27/12/2005,"2559,810119","33,6","86009,61"
Tesouro Selic,17/03/2010,27/12/2005,"2547,659898","177,8","452973,92"
Tesouro Selic,18/03/2009,09/02/2006,"2619,909855",138,"361547,55"
Tesouro Selic,17/03/2010,09/02/2006,"2616,2","123,6","323362,32"
Tesouro Selic,18/03/2009,10/02/2006,"2621,569756",82,"214968,71"
Tesouro Selic,18/03/2009,17/10/2005,"2455,34005","276,4","678655,98"
Tesouro Selic,18/06/2008,17/10/2005,"2468,15","83,6","206337,34"
Tesouro Selic,18/03/2009,18/10/2005,"2457,1",106,"260452,6"
Tesouro Selic,18/06/2008,18/10/2005,"2469,92002","96,4","238100,28"
Tesouro Selic,18/03/2009,22/07/2005,"2354,169779","117,8","277321,19"
Tesouro Selic,18/06/2008,22/07/2005,"2366,65985","120,8","285892,5"
Tesouro Selic,18/06/2008,25/07/2005,"2368,369957","280,6","664564,6"
Tesouro Selic,18/03/2009,25/07/2005,"2355,880361","77,4","182345,13"
Tesouro Selic,17/01/2007,06/08/2004,"2019,158333","2,4","4845,97"
Tesouro Selic,16/02/2005,06/08/2004,"2032,45","7,8","15853,11"
Tesouro Selic,18/01/2006,06/08/2004,"2028,040277","14,4","29203,77"
Tesouro Selic,18/01/2006,01/11/2004,"2100,27005","119,2","250352,18"
Tesouro Selic,17/01/2007,01/11/2004,"2091,05","72,6","151810,23"
Tesouro Selic,17/01/2007,03/11/2004,"2092,359963","221,8","464085,43"
Tesouro Selic,18/01/2006,03/11/2004,"2101,580313","57,4","120630,7"
Tesouro Selic,18/01/2006,04/11/2004,"2102,880119","117,2","246457,54"
Tesouro Selic,17/01/2007,04/11/2004,"2093,669917","96,4","201829,77"
Tesouro Selic,18/01/2006,16/11/2004,"2112,05","49,4","104335,27"
Tesouro Selic,17/01/2007,16/11/2004,"2102,8599","60,6","127433,3"
Tesouro Selic,18/03/2009,30/01/2006,"2605,07",54,"140673,78"
Tesouro Selic,17/03/2010,30/01/2006,"2599,779785","121,2","315093,3"
Tesouro Selic,17/03/2010,23/02/2006,"2636,040084",119,"313688,76"
Tesouro Selic,18/03/2009,23/02/2006,"2637,37007","199,8","526946,53"
Tesouro Selic,18/03/2009,24/02/2006,"2639,039953","42,8","112950,9"
Tesouro Selic,17/03/2010,10/02/2006,"2618,919866","44,8","117327,6"
Tesouro Selic,18/03/2009,01/03/2006,"2640,709722",72,"190131,09"
Tesouro Selic,17/03/2010,01/03/2006,"2639,390128","217,8","574859,16"
Tesouro Selic,18/03/2009,01/11/2005,"2474,025788","107,8","266699,97"
Tesouro Selic,18/06/2008,01/11/2005,"2487,95","76,8","191074,56"
Tesouro Selic,18/03/2009,28/12/2005,"2561,509842","101,6","260249,39"
Tesouro Selic,17/03/2010,28/12/2005,"2549,359848","105,6","269212,39"
Tesouro Selic,18/03/2009,29/12/2005,"2563,210039","100,6","257858,92"
Tesouro Selic,17/03/2010,29/12/2005,"2552,130108","73,4","187326,34"
Tesouro Selic,18/06/2008,19/09/2005,"2433,490117",85,"206846,65"
Tesouro Selic,18/03/2009,20/09/2005,"2423,719908",109,"264185,46"
Tesouro Selic,18/06/2008,20/09/2005,"2435,229921","50,8","123709,67"
Tesouro Selic,18/03/2009,21/09/2005,"2425,469508",61,"147953,63"
Tesouro Selic,18/06/2008,21/09/2005,"2436,980174","68,6","167176,83"
Tesouro Selic,18/03/2009,22/09/2005,"2427,219924","159,6","387384,29"
Tesouro Selic,18/06/2008,22/09/2005,"2438,730147","27,2","66333,45"
Tesouro Selic,17/01/2007,17/11/2004,"2104,179965","176,2","370756,5"
Tesouro Selic,18/01/2006,17/11/2004,"2113,609753","89,2","188533,98"
Tesouro Selic,18/01/2006,24/08/2004,"2042,460714","2,8","5718,88"
Tesouro Selic,17/01/2007,24/08/2004,"2033,15","27,8","56521,57"
Tesouro Selic,16/02/2005,24/08/2004,"2046,75","47,6","97425,3"
Tesouro Selic,18/01/2006,25/08/2004,"2043,660833",12,"24523,92"
Tesouro Selic,17/01/2007,25/08/2004,"2034,35","15,6","31735,86"
Tesouro Selic,16/02/2005,25/08/2004,"2047,94041","14,6","29899,92"
Tesouro Selic,16/02/2005,26/08/2004,"2049,04",33,"67618,32"
Tesouro Selic,17/01/2007,26/08/2004,"2035,559821","33,6","68394,8"
Tesouro Selic,18/01/2006,26/08/2004,"2044,579926","81,2","166019,88"
Tesouro Selic,18/01/2006,09/08/2004,"2029,229577","14,2","28815,05"
Tesouro Selic,17/01/2007,09/08/2004,"2019,86875","4,8","9695,37"
Tesouro Selic,16/02/2005,09/08/2004,"2033,630357","11,2","22776,65"
Tesouro Selic,18/01/2006,10/08/2004,"2030,140441","13,6","27609,9"
Tesouro Selic,17/01/2007,10/08/2004,"2021,067567","7,4","14955,89"
Tesouro Selic,16/02/2005,17/08/2004,"2040,780769","2,6","5306,02"
Tesouro Selic,17/01/2007,17/08/2004,"2027,1","34,8","70543,08"
Tesouro Selic,18/01/2006,17/08/2004,"2036,15","33,2","67600,18"
Tesouro Selic,18/01/2006,30/11/2004,"2125,740016","120,2","255513,94"
Tesouro Selic,17/01/2007,30/11/2004,"2116,35",50,"105817,5"
Tesouro Selic,18/01/2006,01/12/2004,"2127,090102","58,6","124647,47"
Tesouro Selic,18/01/2006,03/09/2004,"2052,129661","11,8","24215,12"
Tesouro Selic,17/01/2007,03/09/2004,"2042,85976","50,2","102551,55"
Tesouro Selic,16/02/2005,03/09/2004,"2056,35","14,4","29611,44"
Tesouro Selic,17/01/2007,06/09/2004,"2044,07975",40,"81763,19"
Tesouro Selic,17/03/2010,13/02/2006,"2620,58014",213,"558183,56"
Tesouro Selic,18/03/2009,13/02/2006,"2623,230042","47,6","124865,74"
Tesouro Selic,18/03/2009,14/02/2006,"2625,7","67,6","177497,32"
Tesouro Selic,17/03/2010,14/02/2006,"2622,25","48,8","127965,8"
Tesouro Selic,18/03/2009,03/11/2005,"2476,230602","106,2","262975,68"
Tesouro Selic,18/06/2008,03/11/2005,"2489,690389",77,"191706,15"
Tesouro Selic,18/01/2006,04/10/2004,"2075,25","183,2","380185,8"
Tesouro Selic,17/01/2007,04/10/2004,"2065,339985","138,8","286669,18"
Tesouro Selic,18/01/2006,05/10/2004,"2076,769978","92,6","192308,89"
Tesouro Selic,17/01/2007,05/10/2004,"2066,6","213,6","441425,76"
Tesouro Selic,18/01/2006,13/12/2004,"2137,97037","37,8","80815,27"
Tesouro Selic,17/01/2007,13/12/2004,"2129,06963","59,6","126892,54"
Tesouro Selic,18/01/2006,14/12/2004,"2139,330068","87,8","187833,17"
Tesouro Selic,17/01/2007,14/12/2004,"2130,44034","70,4","149982,99"
Tesouro Selic,16/02/2005,10/08/2004,"2034,81948","15,4","31336,21"
Tesouro Selic,18/01/2006,11/08/2004,"2031,340086","23,2","47127,08"
Tesouro Selic,17/01/2007,05/11/2004,"2094,980188","95,4","199861,1"
Tesouro Selic,18/01/2006,05/11/2004,"2104,189823","45,2","95109,37"
Tesouro Selic,17/01/2007,08/11/2004,"2096,289914","163,6","342953,02"
Tesouro Selic,18/01/2006,08/11/2004,"2105,5","67,6","142331,8"
Tesouro Selic,17/01/2007,18/11/2004,"2105,5","110,2","232026,1"
Tesouro Selic,18/01/2006,18/11/2004,"2114,919825","160,4","339233,13"
Tesouro Selic,16/02/2005,06/09/2004,"2057,55",24,"49381,2"
Tesouro Selic,18/01/2006,06/09/2004,"2053,35",9,"18480,15"
Tesouro Selic,18/01/2006,08/09/2004,"2054,28",15,"30814,2"
Tesouro Selic,17/01/2007,08/09/2004,"2045,3","20,2","41315,06"
Tesouro Selic,16/02/2005,18/08/2004,"2041,969444","3,6","7351,08"
Tesouro Selic,18/01/2006,18/08/2004,"2037,35","12,8","26078,08"
Tesouro Selic,17/01/2007,18/08/2004,"2028,31",30,"60849,3"
Tesouro Selic,16/02/2005,19/08/2004,"2043,169736","7,6","15528,08"
Tesouro Selic,18/01/2006,19/08/2004,"2038,56",15,"30578,4"
Tesouro Selic,17/01/2007,19/08/2004,"2029,519974","77,6","157490,74"
Tesouro Selic,18/03/2009,04/11/2005,"2477,969798","89,4","221530,49"
Tesouro Selic,18/06/2008,04/11/2005,"2492,069911",113,"281603,89"
Tesouro Selic,18/03/2009,02/01/2006,"2564,91",27,"69252,57"
Tesouro Selic,17/03/2010,02/01/2006,"2554,909856","153,2","391412,18"
Tesouro Selic,18/03/2009,12/01/2006,2581,"70,8","182734,8"
Tesouro Selic,17/03/2010,12/01/2006,"2572,31",248,"637932,88"
Tesouro Selic,18/01/2006,28/12/2004,"2154,230049","40,6","87461,73"
Tesouro Selic,17/01/2007,28/12/2004,"2145,780061",162,"347616,36"
Tesouro Selic,18/01/2006,29/12/2004,"2155,639984","132,8","286268,98"
Tesouro Selic,17/01/2007,29/12/2004,"2147,189855",138,"296312,19"
Tesouro Selic,17/01/2007,30/12/2004,"2149,040038","206,8","444421,47"
Tesouro Selic,18/01/2006,30/12/2004,"2157,269732","67,4","145399,97"
Tesouro Selic,17/01/2007,15/09/2004,"2051,419979","95,6","196115,74"
Tesouro Selic,18/01/2006,15/09/2004,"2060,379914","93,6","192851,55"
Tesouro Selic,16/02/2005,15/09/2004,"2064,81",4,"8259,24"
Tesouro Selic,18/01/2006,06/10/2004,"2078,3","232,6","483412,58"
Tesouro Selic,17/01/2007,06/10/2004,"2068,330113","105,6","218415,65"
Tesouro Selic,17/01/2007,07/10/2004,"2070,059926","108,8","225222,51"
Tesouro Selic,18/01/2006,07/10/2004,"2079,55",82,"170523,1"
Tesouro Selic,18/01/2006,19/11/2004,"2116,269943","71,2","150678,41"
Tesouro Selic,17/01/2007,19/11/2004,"2106,85","66,2","139473,47"
Tesouro Selic,18/01/2006,22/11/2004,"2117,620166","143,8","304513,77"
Tesouro Selic,17/01/2007,22/11/2004,"2108,2","307,6","648482,32"
Tesouro Selic,18/01/2006,27/08/2004,"2045,79035","22,8","46644,01"
Tesouro Selic,17/01/2007,27/08/2004,"2036,76923","7,8","15886,79"
Tesouro Selic,16/02/2005,27/08/2004,"2050,241304","4,6","9431,1"
Tesouro Selic,18/01/2006,30/08/2004,2047,"29,2","59772,4"
Tesouro Selic,17/01/2007,30/08/2004,"2037,990229","17,4","35461,02"
Tesouro Selic,16/02/2005,30/08/2004,"2051,440625","3,2","6564,61"
Tesouro Selic,16/02/2005,31/08/2004,"2052,64",28,"57473,92"
Tesouro Selic,16/02/2005,11/08/2004,"2036,010526","7,6","15473,67"
Tesouro Selic,17/01/2007,11/08/2004,"2021,790476","16,8","33966,07"
Tesouro Selic,18/01/2006,12/08/2004,"2032,54",15,"30488,1"
Tesouro Selic,18/01/2006,02/12/2004,"2128,45","77,6","165167,72"
Tesouro Selic,17/01/2007,02/12/2004,"2119,069967",310,"656911,68"
Tesouro Selic,17/01/2007,03/12/2004,"2120,430089",112,"237488,16"
Tesouro Selic,18/01/2006,03/12/2004,"2129,8","116,6","248334,68"
Tesouro Selic,17/01/2007,01/12/2004,"2117,709701","93,8","198641,16"
Tesouro Selic,16/02/2005,08/09/2004,"2058,76",8,"16470,08"
Tesouro Selic,18/01/2006,09/09/2004,"2055,779787","18,8","38648,65"
Tesouro Selic,17/01/2007,09/09/2004,"2046,519984","126,6","259089,42"
Tesouro Selic,16/02/2005,09/09/2004,"2059,969417","20,6","42435,36"
Tesouro Selic,17/01/2007,10/09/2004,"2047,75","38,8","79452,7"
Tesouro Selic,16/02/2005,10/09/2004,"2061,169626","21,4","44109,02"
Tesouro Selic,18/01/2006,10/09/2004,"2056,721428","4,2","8638,22"
Tesouro Selic,17/01/2007,30/09/2004,"2062,359815","32,6","67232,92"
Tesouro Selic,18/01/2006,30/09/2004,"2072,740425","28,2","58451,27"
Tesouro Selic,18/03/2009,16/11/2005,"2492,68001","196,6","490060,88"
Tesouro Selic,18/06/2008,16/11/2005,"2507,49074","32,4","81242,69"
Tesouro Selic,18/03/2009,07/11/2005,"2479,709845","90,4","224165,76"
Tesouro Selic,18/06/2008,07/11/2005,"2494,45","151,8","378657,51"
Tesouro Selic,18/03/2009,08/11/2005,"2481,459817","87,6","217375,87"
Tesouro Selic,18/06/2008,08/11/2005,"2496,190452","39,8","99348,37"
Tesouro Selic,18/03/2009,03/01/2006,"2568,3","233,4","599441,22"
Tesouro Selic,17/03/2010,03/01/2006,"2558,290013",736,"1882901,44"
Tesouro Selic,18/01/2006,08/10/2004,"2081,070256",39,"81161,73"
Tesouro Selic,17/01/2007,08/10/2004,"2071,780555","43,2","89500,91"
Tesouro Selic,17/01/2007,15/12/2004,"2131,809653","40,4","86125,1"
Tesouro Selic,18/01/2006,15/12/2004,"2140,929924","79,2","169561,64"
Tesouro Selic,17/01/2007,03/01/2005,"2151,731596",426,"916637,65"
Tesouro Selic,18/01/2006,03/01/2005,"2158,809574","56,4","121756,85"
Tesouro Selic,18/01/2006,04/01/2005,"2161,5","34,6","74787,9"
Tesouro Selic,17/01/2007,04/01/2005,"2153,719876","209,8","451850,42"
Tesouro Selic,17/01/2007,11/10/2004,"2073,509797","59,2","122751,77"
Tesouro Selic,18/01/2006,11/10/2004,"2082,330054","73,2","152426,55"
Tesouro Selic,17/01/2007,13/10/2004,"2074,769847","52,4","108717,93"
Tesouro Selic,16/02/2005,12/08/2004,"2037,2","23,6","48077,92"
Tesouro Selic,17/01/2007,12/08/2004,"2023,480062","64,2","129907,41"
Tesouro Selic,18/01/2006,13/08/2004,"2033,739838",62,"126091,86"
Tesouro Selic,17/01/2007,13/08/2004,"2024,2","16,4","33196,88"
Tesouro Selic,16/02/2005,13/08/2004,"2038,390192",52,"105996,28"
Tesouro Selic,17/01/2007,09/11/2004,"2097,6","37,8","79289,28"
Tesouro Selic,18/01/2006,09/11/2004,"2106,8",41,"86378,8"
Tesouro Selic,17/01/2007,10/11/2004,"2098,91998","104,6","219547,02"
Tesouro Selic,18/01/2006,10/11/2004,"2108,11",69,"145459,59"
Tesouro Selic,18/01/2006,11/11/2004,"2109,419886","70,4","148503,15"
Tesouro Selic,17/01/2007,01/10/2004,"2064,080038","52,6","108570,6"
Tesouro Selic,18/01/2006,01/10/2004,"2073,99041","14,6","30280,25"
Tesouro Selic,17/01/2007,06/12/2004,"2121,8",141,"299173,8"
Tesouro Selic,18/01/2006,06/12/2004,"2131,159949","157,8","336297,03"
Tesouro Selic,18/01/2006,07/12/2004,"2132,519907","64,8","138187,28"
Tesouro Selic,17/01/2007,07/12/2004,"2123,159985","138,2","293420,7"
Tesouro Selic,17/01/2007,08/12/2004,"2124,969534","55,8","118573,29"
Tesouro Selic,18/01/2006,08/12/2004,"2133,880188","190,8","407144,33"
Tesouro Selic,18/01/2006,09/12/2004,"2135,239896","77,2","164840,51"
Tesouro Selic,18/03/2009,04/01/2006,2570,"328,4",843988
Tesouro Selic,17/03/2010,04/01/2006,"2559,990043","601,6",1540090
Tesouro Selic,18/03/2009,13/01/2006,"2582,7","118,4","305791,68"
Tesouro Selic,17/03/2010,13/01/2006,"2574,009948","156,8","403604,75"
Tesouro Selic,18/03/2009,16/01/2006,"2584,4","125,8","325117,52"
Tesouro Selic,17/03/2010,16/01/2006,"2575,709899","158,6","408507,58"
Tesouro Selic,18/03/2009,17/11/2005,"2494,829268","57,4","143203,19"
Tesouro Selic,18/06/2008,17/11/2005,"2509,240432","32,4","81299,38"
